Date,Tres
5/2/39,162
5/3/39,161.995
5/4/39,161.99
5/5/39,161.985
5/6/39,161.98
5/7/39,161.975
5/8/39,161.97
5/9/39,161.965
5/10/39,161.96
5/11/39,161.955
5/12/39,161.95
5/13/39,161.945
5/14/39,161.94
5/15/39,161.935
5/16/39,161.93
5/17/39,161.925
5/18/39,161.92
5/19/39,161.915
5/20/39,161.91
5/21/39,161.905
5/22/39,161.9
5/23/39,161.895
5/24/39,161.89
5/25/39,161.885
5/26/39,161.88
5/27/39,161.875
5/28/39,161.87
5/29/39,161.865
5/30/39,161.86
5/31/39,161.855
6/1/39,161.85
6/2/39,161.845
6/3/39,161.84
6/4/39,161.835
6/5/39,161.83
6/6/39,161.825
6/7/39,161.82
6/8/39,161.815
6/9/39,161.81
6/10/39,161.805
6/11/39,161.8
6/12/39,161.795
6/13/39,161.79
6/14/39,161.785
6/15/39,161.78
6/16/39,161.775
6/17/39,161.77
6/18/39,161.765
6/19/39,161.76
6/20/39,161.755
6/21/39,161.75
6/22/39,161.745
6/23/39,161.74
6/24/39,161.735
6/25/39,161.73
6/26/39,161.725
6/27/39,161.72
6/28/39,161.715
6/29/39,161.71
6/30/39,161.705
7/1/39,161.7
7/2/39,161.695
7/3/39,161.69
7/4/39,161.685
7/5/39,161.68
7/6/39,161.675
7/7/39,161.67
7/8/39,161.665
7/9/39,161.66
7/10/39,161.655
7/11/39,161.65
7/12/39,161.645
7/13/39,161.64
7/14/39,161.635
7/15/39,161.63
7/16/39,161.625
7/17/39,161.62
7/18/39,161.615
7/19/39,161.61
7/20/39,161.605
7/21/39,161.6
7/22/39,161.595
7/23/39,161.59
7/24/39,161.585
7/25/39,161.58
7/26/39,161.575
7/27/39,161.57
7/28/39,161.565
7/29/39,161.56
7/30/39,161.555
7/31/39,161.55
8/1/39,161.545
8/2/39,161.54
8/3/39,161.535
8/4/39,161.53
8/5/39,161.525
8/6/39,161.52
8/7/39,161.515
8/8/39,161.51
8/9/39,161.505
8/10/39,161.5
8/11/39,161.495
8/12/39,161.49
8/13/39,161.485
8/14/39,161.48
8/15/39,161.475
8/16/39,161.47
8/17/39,161.465
8/18/39,161.46
8/19/39,161.455
8/20/39,161.45
8/21/39,161.445
8/22/39,161.44
8/23/39,161.435
8/24/39,161.43
8/25/39,161.425
8/26/39,161.42
8/27/39,161.415
8/28/39,161.41
8/29/39,161.405
8/30/39,161.4
8/31/39,161.395
9/1/39,161.39
9/2/39,161.385
9/3/39,161.38
9/4/39,161.375
9/5/39,161.37
9/6/39,161.365
9/7/39,161.36
9/8/39,161.355
9/9/39,161.35
9/10/39,161.345
9/11/39,161.34
9/12/39,161.335
9/13/39,161.33
9/14/39,161.325
9/15/39,161.32
9/16/39,161.315
9/17/39,161.31
9/18/39,161.305
9/19/39,161.3
9/20/39,161.295
9/21/39,161.29
9/22/39,161.285
9/23/39,161.28
9/24/39,161.275
9/25/39,161.27
9/26/39,161.265
9/27/39,161.26
9/28/39,161.255
9/29/39,161.25
9/30/39,161.245
10/1/39,161.24
10/2/39,161.235
10/3/39,161.23
10/4/39,161.225
10/5/39,161.22
10/6/39,161.215
10/7/39,161.21
10/8/39,161.205
10/9/39,161.2
10/10/39,161.195
10/11/39,161.19
10/12/39,161.185
10/13/39,161.18
10/14/39,161.175
10/15/39,161.17
10/16/39,161.165
10/17/39,161.16
10/18/39,161.155
10/19/39,161.15
10/20/39,161.145
10/21/39,161.14
10/22/39,161.135
10/23/39,161.13
10/24/39,161.125
10/25/39,161.12
10/26/39,161.115
10/27/39,161.11
10/28/39,161.105
10/29/39,161.1
10/30/39,161.095
10/31/39,161.09
11/1/39,161.085
11/2/39,161.08
11/3/39,161.075
11/4/39,161.07
11/5/39,161.065
11/6/39,161.06
11/7/39,161.055
11/8/39,161.05
11/9/39,161.045
11/10/39,161.04
11/11/39,161.035
11/12/39,161.03
11/13/39,161.025
11/14/39,161.02
11/15/39,161.015
11/16/39,161.01
11/17/39,161.005
11/18/39,161
11/19/39,160.995
11/20/39,160.99
11/21/39,160.985
11/22/39,160.98
11/23/39,160.975
11/24/39,160.97
11/25/39,160.965
11/26/39,160.96
11/27/39,160.955
11/28/39,160.95
11/29/39,160.945
11/30/39,160.94
12/1/39,160.935
12/2/39,160.93
12/3/39,160.925
12/4/39,160.92
12/5/39,160.915
12/6/39,160.91
12/7/39,160.905
12/8/39,160.9
12/9/39,160.895
12/10/39,160.89
12/11/39,160.885
12/12/39,160.88
12/13/39,160.875
12/14/39,160.87
12/15/39,160.865
12/16/39,160.86
12/17/39,160.855
12/18/39,160.85
12/19/39,160.845
12/20/39,160.84
12/21/39,160.835
12/22/39,160.83
12/23/39,160.825
12/24/39,160.82
12/25/39,160.815
12/26/39,160.81
12/27/39,160.805
12/28/39,160.8
12/29/39,160.795
12/30/39,160.79
12/31/39,160.785
1/1/40,160.78
1/2/40,160.775
1/3/40,160.77
1/4/40,160.765
1/5/40,160.76
1/6/40,160.755
1/7/40,160.75
1/8/40,160.745
1/9/40,160.74
1/10/40,160.735
1/11/40,160.73
1/12/40,160.725
1/13/40,160.72
1/14/40,160.715
1/15/40,160.71
1/16/40,160.705
1/17/40,160.7
1/18/40,160.695
1/19/40,160.69
1/20/40,160.685
1/21/40,160.68
1/22/40,160.675
1/23/40,160.67
1/24/40,160.665
1/25/40,160.66
1/26/40,160.655
1/27/40,160.65
1/28/40,160.645
1/29/40,160.64
1/30/40,160.635
1/31/40,160.63
2/1/40,160.625
2/2/40,160.62
2/3/40,160.615
2/4/40,160.61
2/5/40,160.605
2/6/40,160.6
2/7/40,160.595
2/8/40,160.59
2/9/40,160.585
2/10/40,160.58
2/11/40,160.575
2/12/40,160.57
2/13/40,160.565
2/14/40,160.56
2/15/40,160.555
2/16/40,160.55
2/17/40,160.545
2/18/40,160.54
2/19/40,160.535
2/20/40,160.53
2/21/40,160.525
2/22/40,160.52
2/23/40,160.515
2/24/40,160.51
2/25/40,160.505
2/26/40,160.5
2/27/40,160.495
2/28/40,160.49
2/29/40,160.485
3/1/40,160.48
3/2/40,160.475
3/3/40,160.47
3/4/40,160.465
3/5/40,160.46
3/6/40,160.455
3/7/40,160.45
3/8/40,160.445
3/9/40,160.44
3/10/40,160.435
3/11/40,160.43
3/12/40,160.425
3/13/40,160.42
3/14/40,160.415
3/15/40,160.41
3/16/40,160.405
3/17/40,160.4
3/18/40,160.395
3/19/40,160.39
3/20/40,160.385
3/21/40,160.38
3/22/40,160.375
3/23/40,160.37
3/24/40,160.365
3/25/40,160.36
3/26/40,160.355
3/27/40,160.35
3/28/40,160.345
3/29/40,160.34
3/30/40,160.335
3/31/40,160.33
4/1/40,160.325
4/2/40,160.32
4/3/40,160.315
4/4/40,160.31
4/5/40,160.305
4/6/40,160.3
4/7/40,160.295
4/8/40,160.29
4/9/40,160.285
4/10/40,160.28
4/11/40,160.275
4/12/40,160.27
4/13/40,160.265
4/14/40,160.26
4/15/40,160.255
4/16/40,160.25
4/17/40,160.245
4/18/40,160.24
4/19/40,160.235
4/20/40,160.23
4/21/40,160.225
4/22/40,160.22
4/23/40,160.215
4/24/40,160.21
4/25/40,160.205
4/26/40,160.2
4/27/40,160.195
4/28/40,160.19
4/29/40,160.185
4/30/40,160.18
5/1/40,160.175
5/2/40,160.17
5/3/40,160.165
5/4/40,160.16
5/5/40,160.155
5/6/40,160.15
5/7/40,160.145
5/8/40,160.14
5/9/40,160.135
5/10/40,160.13
5/11/40,160.125
5/12/40,160.12
5/13/40,160.115
5/14/40,160.11
5/15/40,160.105
5/16/40,160.1
5/17/40,160.095
5/18/40,160.09
5/19/40,160.085
5/20/40,160.08
5/21/40,160.075
5/22/40,160.07
5/23/40,160.065
5/24/40,160.06
5/25/40,160.055
5/26/40,160.05
5/27/40,160.045
5/28/40,160.04
5/29/40,160.035
5/30/40,160.03
5/31/40,160.025
6/1/40,160.02
6/2/40,160.015
6/3/40,160.01
6/4/40,160.005
6/5/40,160
6/6/40,159.995
6/7/40,159.99
6/8/40,159.985
6/9/40,159.98
6/10/40,159.975
6/11/40,159.97
6/12/40,159.965
6/13/40,159.96
6/14/40,159.955
6/15/40,159.95
6/16/40,159.945
6/17/40,159.94
6/18/40,159.935
6/19/40,159.93
6/20/40,159.925
6/21/40,159.92
6/22/40,159.915
6/23/40,159.91
6/24/40,159.905
6/25/40,159.9
6/26/40,159.895
6/27/40,159.89
6/28/40,159.885
6/29/40,159.88
6/30/40,159.875
7/1/40,159.87
7/2/40,159.865
7/3/40,159.86
7/4/40,159.855
7/5/40,159.85
7/6/40,159.845
7/7/40,159.84
7/8/40,159.835
7/9/40,159.83
7/10/40,159.825
7/11/40,159.82
7/12/40,159.815
7/13/40,159.81
7/14/40,159.805
7/15/40,159.8
7/16/40,159.795
7/17/40,159.79
7/18/40,159.785
7/19/40,159.78
7/20/40,159.775
7/21/40,159.77
7/22/40,159.765
7/23/40,159.76
7/24/40,159.755
7/25/40,159.75
7/26/40,159.745
7/27/40,159.74
7/28/40,159.735
7/29/40,159.73
7/30/40,159.725
7/31/40,159.72
8/1/40,159.715
8/2/40,159.71
8/3/40,159.705
8/4/40,159.7
8/5/40,159.695
8/6/40,159.69
8/7/40,159.685
8/8/40,159.68
8/9/40,159.675
8/10/40,159.67
8/11/40,159.665
8/12/40,159.66
8/13/40,159.655
8/14/40,159.65
8/15/40,159.645
8/16/40,159.64
8/17/40,159.635
8/18/40,159.63
8/19/40,159.625
8/20/40,159.62
8/21/40,159.615
8/22/40,159.61
8/23/40,159.605
8/24/40,159.6
8/25/40,159.595
8/26/40,159.59
8/27/40,159.585
8/28/40,159.58
8/29/40,159.575
8/30/40,159.57
8/31/40,159.565
9/1/40,159.56
9/2/40,159.555
9/3/40,159.55
9/4/40,159.545
9/5/40,159.54
9/6/40,159.535
9/7/40,159.53
9/8/40,159.525
9/9/40,159.52
9/10/40,159.515
9/11/40,159.51
9/12/40,159.505
9/13/40,159.5
9/14/40,159.495
9/15/40,159.49
9/16/40,159.485
9/17/40,159.48
9/18/40,159.475
9/19/40,159.47
9/20/40,159.465
9/21/40,159.46
9/22/40,159.455
9/23/40,159.45
9/24/40,159.445
9/25/40,159.44
9/26/40,159.435
9/27/40,159.43
9/28/40,159.425
9/29/40,159.42
9/30/40,159.415
10/1/40,159.41
10/2/40,159.405
10/3/40,159.4
10/4/40,159.395
10/5/40,159.39
10/6/40,159.385
10/7/40,159.38
10/8/40,159.375
10/9/40,159.37
10/10/40,159.365
10/11/40,159.36
10/12/40,159.355
10/13/40,159.35
10/14/40,159.345
10/15/40,159.34
10/16/40,159.335
10/17/40,159.33
10/18/40,159.325
10/19/40,159.32
10/20/40,159.315
10/21/40,159.31
10/22/40,159.305
10/23/40,159.3
10/24/40,159.295
10/25/40,159.29
10/26/40,159.285
10/27/40,159.28
10/28/40,159.275
10/29/40,159.27
10/30/40,159.265
10/31/40,159.26
11/1/40,159.255
11/2/40,159.25
11/3/40,159.245
11/4/40,159.24
11/5/40,159.235
11/6/40,159.23
11/7/40,159.225
11/8/40,159.22
11/9/40,159.215
11/10/40,159.21
11/11/40,159.205
11/12/40,159.2
11/13/40,159.195
11/14/40,159.19
11/15/40,159.185
11/16/40,159.18
11/17/40,159.175
11/18/40,159.17
11/19/40,159.165
11/20/40,159.16
11/21/40,159.155
11/22/40,159.15
11/23/40,159.145
11/24/40,159.14
11/25/40,159.135
11/26/40,159.13
11/27/40,159.125
11/28/40,159.12
11/29/40,159.115
11/30/40,159.11
12/1/40,159.105
12/2/40,159.1
12/3/40,159.095
12/4/40,159.09
12/5/40,159.085
12/6/40,159.08
12/7/40,159.075
12/8/40,159.07
12/9/40,159.065
12/10/40,159.06
12/11/40,159.055
12/12/40,159.05
12/13/40,159.045
12/14/40,159.04
12/15/40,159.035
12/16/40,159.03
12/17/40,159.025
12/18/40,159.02
12/19/40,159.015
12/20/40,159.01
12/21/40,159.005
12/22/40,159
12/23/40,158.995
12/24/40,158.99
12/25/40,158.985
12/26/40,158.98
12/27/40,158.975
12/28/40,158.97
12/29/40,158.965
12/30/40,158.96
12/31/40,158.955
1/1/41,158.95
1/2/41,158.945
1/3/41,158.94
1/4/41,158.935
1/5/41,158.93
1/6/41,158.925
1/7/41,158.92
1/8/41,158.915
1/9/41,158.91
1/10/41,158.905
1/11/41,158.9
1/12/41,158.895
1/13/41,158.89
1/14/41,158.885
1/15/41,158.88
1/16/41,158.875
1/17/41,158.87
1/18/41,158.865
1/19/41,158.86
1/20/41,158.855
1/21/41,158.85
1/22/41,158.845
1/23/41,158.84
1/24/41,158.835
1/25/41,158.83
1/26/41,158.825
1/27/41,158.82
1/28/41,158.815
1/29/41,158.81
1/30/41,158.805
1/31/41,158.8
2/1/41,158.795
2/2/41,158.79
2/3/41,158.785
2/4/41,158.78
2/5/41,158.775
2/6/41,158.77
2/7/41,158.765
2/8/41,158.76
2/9/41,158.755
2/10/41,158.75
2/11/41,158.745
2/12/41,158.74
2/13/41,158.735
2/14/41,158.73
2/15/41,158.725
2/16/41,158.72
2/17/41,158.715
2/18/41,158.71
2/19/41,158.705
2/20/41,158.7
2/21/41,158.695
2/22/41,158.69
2/23/41,158.685
2/24/41,158.68
2/25/41,158.675
2/26/41,158.67
2/27/41,158.665
2/28/41,158.66
3/1/41,158.655
3/2/41,158.65
3/3/41,158.645
3/4/41,158.64
3/5/41,158.635
3/6/41,158.63
3/7/41,158.625
3/8/41,158.62
3/9/41,158.615
3/10/41,158.61
3/11/41,158.605
3/12/41,158.6
3/13/41,158.595
3/14/41,158.59
3/15/41,158.585
3/16/41,158.58
3/17/41,158.575
3/18/41,158.57
3/19/41,158.565
3/20/41,158.56
3/21/41,158.555
3/22/41,158.55
3/23/41,158.545
3/24/41,158.54
3/25/41,158.535
3/26/41,158.53
3/27/41,158.525
3/28/41,158.52
3/29/41,158.515
3/30/41,158.51
3/31/41,158.505
4/1/41,158.5
4/2/41,158.495
4/3/41,158.49
4/4/41,158.485
4/5/41,158.48
4/6/41,158.475
4/7/41,158.47
4/8/41,158.465
4/9/41,158.46
4/10/41,158.455
4/11/41,158.45
4/12/41,158.445
4/13/41,158.44
4/14/41,158.435
4/15/41,158.43
4/16/41,158.425
4/17/41,158.42
4/18/41,158.415
4/19/41,158.41
4/20/41,158.405
4/21/41,158.4
4/22/41,158.395
4/23/41,158.39
4/24/41,158.385
4/25/41,158.38
4/26/41,158.375
4/27/41,158.37
4/28/41,158.365
4/29/41,158.36
4/30/41,158.355
5/1/41,158.35
5/2/41,158.345
5/3/41,158.34
5/4/41,158.335
5/5/41,158.33
5/6/41,158.325
5/7/41,158.32
5/8/41,158.315
5/9/41,158.31
5/10/41,158.305
5/11/41,158.3
5/12/41,158.295
5/13/41,158.29
5/14/41,158.285
5/15/41,158.28
5/16/41,158.275
5/17/41,158.27
5/18/41,158.265
5/19/41,158.26
5/20/41,158.255
5/21/41,158.25
5/22/41,158.245
5/23/41,158.24
5/24/41,158.235
5/25/41,158.23
5/26/41,158.225
5/27/41,158.22
5/28/41,158.215
5/29/41,158.21
5/30/41,158.205
5/31/41,158.2
6/1/41,158.195
6/2/41,158.19
6/3/41,158.185
6/4/41,158.18
6/5/41,158.175
6/6/41,158.17
6/7/41,158.165
6/8/41,158.16
6/9/41,158.155
6/10/41,158.15
6/11/41,158.145
6/12/41,158.14
6/13/41,158.135
6/14/41,158.13
6/15/41,158.125
6/16/41,158.12
6/17/41,158.115
6/18/41,158.11
6/19/41,158.105
6/20/41,158.1
6/21/41,158.095
6/22/41,158.09
6/23/41,158.085
6/24/41,158.08
6/25/41,158.075
6/26/41,158.07
6/27/41,158.065
6/28/41,158.06
6/29/41,158.055
6/30/41,158.05
7/1/41,158.045
7/2/41,158.04
7/3/41,158.035
7/4/41,158.03
7/5/41,158.025
7/6/41,158.02
7/7/41,158.015
7/8/41,158.01
7/9/41,158.005
7/10/41,158
7/11/41,157.995
7/12/41,157.99
7/13/41,157.985
7/14/41,157.98
7/15/41,157.975
7/16/41,157.97
7/17/41,157.965
7/18/41,157.96
7/19/41,157.955
7/20/41,157.95
7/21/41,157.945
7/22/41,157.94
7/23/41,157.935
7/24/41,157.93
7/25/41,157.925
7/26/41,157.92
7/27/41,157.915
7/28/41,157.91
7/29/41,157.905
7/30/41,157.9
7/31/41,157.895
8/1/41,157.89
8/2/41,157.885
8/3/41,157.88
8/4/41,157.875
8/5/41,157.87
8/6/41,157.865
8/7/41,157.86
8/8/41,157.855
8/9/41,157.85
8/10/41,157.845
8/11/41,157.84
8/12/41,157.835
8/13/41,157.83
8/14/41,157.825
8/15/41,157.82
8/16/41,157.815
8/17/41,157.81
8/18/41,157.805
8/19/41,157.8
8/20/41,157.795
8/21/41,157.79
8/22/41,157.785
8/23/41,157.78
8/24/41,157.775
8/25/41,157.77
8/26/41,157.765
8/27/41,157.76
8/28/41,157.755
8/29/41,157.75
8/30/41,157.745
8/31/41,157.74
9/1/41,157.735
9/2/41,157.73
9/3/41,157.725
9/4/41,157.72
9/5/41,157.715
9/6/41,157.71
9/7/41,157.705
9/8/41,157.7
9/9/41,157.695
9/10/41,157.69
9/11/41,157.685
9/12/41,157.68
9/13/41,157.675
9/14/41,157.67
9/15/41,157.665
9/16/41,157.66
9/17/41,157.655
9/18/41,157.65
9/19/41,157.645
9/20/41,157.64
9/21/41,157.635
9/22/41,157.63
9/23/41,157.625
9/24/41,157.62
9/25/41,157.615
9/26/41,157.61
9/27/41,157.605
9/28/41,157.6
9/29/41,157.595
9/30/41,157.59
10/1/41,157.585
10/2/41,157.58
10/3/41,157.575
10/4/41,157.57
10/5/41,157.565
10/6/41,157.56
10/7/41,157.555
10/8/41,157.55
10/9/41,157.545
10/10/41,157.54
10/11/41,157.535
10/12/41,157.53
10/13/41,157.525
10/14/41,157.52
10/15/41,157.515
10/16/41,157.51
10/17/41,157.505
10/18/41,157.5
10/19/41,157.495
10/20/41,157.49
10/21/41,157.485
10/22/41,157.48
10/23/41,157.475
10/24/41,157.47
10/25/41,157.465
10/26/41,157.46
10/27/41,157.455
10/28/41,157.45
10/29/41,157.445
10/30/41,157.44
10/31/41,157.435
11/1/41,157.43
11/2/41,157.425
11/3/41,157.42
11/4/41,157.415
11/5/41,157.41
11/6/41,157.405
11/7/41,157.4
11/8/41,157.395
11/9/41,157.39
11/10/41,157.385
11/11/41,157.38
11/12/41,157.375
11/13/41,157.37
11/14/41,157.365
11/15/41,157.36
11/16/41,157.355
11/17/41,157.35
11/18/41,157.345
11/19/41,157.34
11/20/41,157.335
11/21/41,157.33
11/22/41,157.325
11/23/41,157.32
11/24/41,157.315
11/25/41,157.31
11/26/41,157.305
11/27/41,157.3
11/28/41,157.295
11/29/41,157.29
11/30/41,157.285
12/1/41,157.28
12/2/41,157.275
12/3/41,157.27
12/4/41,157.265
12/5/41,157.26
12/6/41,157.255
12/7/41,157.25
12/8/41,157.245
12/9/41,157.24
12/10/41,157.235
12/11/41,157.23
12/12/41,157.225
12/13/41,157.22
12/14/41,157.215
12/15/41,157.21
12/16/41,157.205
12/17/41,157.2
12/18/41,157.195
12/19/41,157.19
12/20/41,157.185
12/21/41,157.18
12/22/41,157.175
12/23/41,157.17
12/24/41,157.165
12/25/41,157.16
12/26/41,157.155
12/27/41,157.15
12/28/41,157.145
12/29/41,157.14
12/30/41,157.135
12/31/41,157.13
1/1/42,157.125
1/2/42,157.12
1/3/42,157.115
1/4/42,157.11
1/5/42,157.105
1/6/42,157.1
1/7/42,157.095
1/8/42,157.09
1/9/42,157.085
1/10/42,157.08
1/11/42,157.075
1/12/42,157.07
1/13/42,157.065
1/14/42,157.06
1/15/42,157.055
1/16/42,157.05
1/17/42,157.045
1/18/42,157.04
1/19/42,157.035
1/20/42,157.03
1/21/42,157.025
1/22/42,157.02
1/23/42,157.015
1/24/42,157.01
1/25/42,157.005
1/26/42,157
1/27/42,156.995
1/28/42,156.99
1/29/42,156.985
1/30/42,156.98
1/31/42,156.975
2/1/42,156.97
2/2/42,156.965
2/3/42,156.96
2/4/42,156.955
2/5/42,156.95
2/6/42,156.945
2/7/42,156.94
2/8/42,156.935
2/9/42,156.93
2/10/42,156.925
2/11/42,156.92
2/12/42,156.915
2/13/42,156.91
2/14/42,156.905
2/15/42,156.9
2/16/42,156.895
2/17/42,156.89
2/18/42,156.885
2/19/42,156.88
2/20/42,156.875
2/21/42,156.87
2/22/42,156.865
2/23/42,156.86
2/24/42,156.855
2/25/42,156.85
2/26/42,156.845
2/27/42,156.84
2/28/42,156.835
3/1/42,156.83
3/2/42,156.825
3/3/42,156.82
3/4/42,156.815
3/5/42,156.81
3/6/42,156.805
3/7/42,156.8
3/8/42,156.795
3/9/42,156.79
3/10/42,156.785
3/11/42,156.78
3/12/42,156.775
3/13/42,156.77
3/14/42,156.765
3/15/42,156.76
3/16/42,156.755
3/17/42,156.75
3/18/42,156.745
3/19/42,156.74
3/20/42,156.735
3/21/42,156.73
3/22/42,156.725
3/23/42,156.72
3/24/42,156.715
3/25/42,156.71
3/26/42,156.705
3/27/42,156.7
3/28/42,156.695
3/29/42,156.69
3/30/42,156.685
3/31/42,156.68
4/1/42,156.675
4/2/42,156.67
4/3/42,156.665
4/4/42,156.66
4/5/42,156.655
4/6/42,156.65
4/7/42,156.645
4/8/42,156.64
4/9/42,156.635
4/10/42,156.63
4/11/42,156.625
4/12/42,156.62
4/13/42,156.615
4/14/42,156.61
4/15/42,156.605
4/16/42,156.6
4/17/42,156.595
4/18/42,156.59
4/19/42,156.585
4/20/42,156.58
4/21/42,156.575
4/22/42,156.57
4/23/42,156.565
4/24/42,156.56
4/25/42,156.555
4/26/42,156.55
4/27/42,156.545
4/28/42,156.54
4/29/42,156.535
4/30/42,156.53
5/1/42,156.525
5/2/42,156.52
5/3/42,156.515
5/4/42,156.51
5/5/42,156.505
5/6/42,156.5
5/7/42,156.495
5/8/42,156.49
5/9/42,156.485
5/10/42,156.48
5/11/42,156.475
5/12/42,156.47
5/13/42,156.465
5/14/42,156.46
5/15/42,156.455
5/16/42,156.45
5/17/42,156.445
5/18/42,156.44
5/19/42,156.435
5/20/42,156.43
5/21/42,156.425
5/22/42,156.42
5/23/42,156.415
5/24/42,156.41
5/25/42,156.405
5/26/42,156.4
5/27/42,156.395
5/28/42,156.39
5/29/42,156.385
5/30/42,156.38
5/31/42,156.375
6/1/42,156.37
6/2/42,156.365
6/3/42,156.36
6/4/42,156.355
6/5/42,156.35
6/6/42,156.345
6/7/42,156.34
6/8/42,156.335
6/9/42,156.33
6/10/42,156.325
6/11/42,156.32
6/12/42,156.315
6/13/42,156.31
6/14/42,156.305
6/15/42,156.3
6/16/42,156.295
6/17/42,156.29
6/18/42,156.285
6/19/42,156.28
6/20/42,156.275
6/21/42,156.27
6/22/42,156.265
6/23/42,156.26
6/24/42,156.255
6/25/42,156.25
6/26/42,156.245
6/27/42,156.24
6/28/42,156.235
6/29/42,156.23
6/30/42,156.225
7/1/42,156.22
7/2/42,156.215
7/3/42,156.21
7/4/42,156.205
7/5/42,156.2
7/6/42,156.195
7/7/42,156.19
7/8/42,156.185
7/9/42,156.18
7/10/42,156.175
7/11/42,156.17
7/12/42,156.165
7/13/42,156.16
7/14/42,156.155
7/15/42,156.15
7/16/42,156.145
7/17/42,156.14
7/18/42,156.135
7/19/42,156.13
7/20/42,156.125
7/21/42,156.12
7/22/42,156.115
7/23/42,156.11
7/24/42,156.105
7/25/42,156.1
7/26/42,156.095
7/27/42,156.09
7/28/42,156.085
7/29/42,156.08
7/30/42,156.075
7/31/42,156.07
8/1/42,156.065
8/2/42,156.06
8/3/42,156.055
8/4/42,156.05
8/5/42,156.045
8/6/42,156.04
8/7/42,156.035
8/8/42,156.03
8/9/42,156.025
8/10/42,156.02
8/11/42,156.015
8/12/42,156.01
8/13/42,156.005
8/14/42,156
8/15/42,155.995
8/16/42,155.99
8/17/42,155.985
8/18/42,155.98
8/19/42,155.975
8/20/42,155.97
8/21/42,155.965
8/22/42,155.96
8/23/42,155.955
8/24/42,155.95
8/25/42,155.945
8/26/42,155.94
8/27/42,155.935
8/28/42,155.93
8/29/42,155.925
8/30/42,155.92
8/31/42,155.915
9/1/42,155.91
9/2/42,155.905
9/3/42,155.9
9/4/42,155.895
9/5/42,155.89
9/6/42,155.885
9/7/42,155.88
9/8/42,155.875
9/9/42,155.87
9/10/42,155.865
9/11/42,155.86
9/12/42,155.855
9/13/42,155.85
9/14/42,155.845
9/15/42,155.84
9/16/42,155.835
9/17/42,155.83
9/18/42,155.825
9/19/42,155.82
9/20/42,155.815
9/21/42,155.81
9/22/42,155.805
9/23/42,155.8
9/24/42,155.795
9/25/42,155.79
9/26/42,155.785
9/27/42,155.78
9/28/42,155.775
9/29/42,155.77
9/30/42,155.765
10/1/42,155.76
10/2/42,155.755
10/3/42,155.75
10/4/42,155.745
10/5/42,155.74
10/6/42,155.735
10/7/42,155.73
10/8/42,155.725
10/9/42,155.72
10/10/42,155.715
10/11/42,155.71
10/12/42,155.705
10/13/42,155.7
10/14/42,155.695
10/15/42,155.69
10/16/42,155.685
10/17/42,155.68
10/18/42,155.675
10/19/42,155.67
10/20/42,155.665
10/21/42,155.66
10/22/42,155.655
10/23/42,155.65
10/24/42,155.645
10/25/42,155.64
10/26/42,155.635
10/27/42,155.63
10/28/42,155.625
10/29/42,155.62
10/30/42,155.615
10/31/42,155.61
11/1/42,155.605
11/2/42,155.6
11/3/42,155.595
11/4/42,155.59
11/5/42,155.585
11/6/42,155.58
11/7/42,155.575
11/8/42,155.57
11/9/42,155.565
11/10/42,155.56
11/11/42,155.555
11/12/42,155.55
11/13/42,155.545
11/14/42,155.54
11/15/42,155.535
11/16/42,155.53
11/17/42,155.525
11/18/42,155.52
11/19/42,155.515
11/20/42,155.51
11/21/42,155.505
11/22/42,155.5
11/23/42,155.495
11/24/42,155.49
11/25/42,155.485
11/26/42,155.48
11/27/42,155.475
11/28/42,155.47
11/29/42,155.465
11/30/42,155.46
12/1/42,155.455
12/2/42,155.45
12/3/42,155.445
12/4/42,155.44
12/5/42,155.435
12/6/42,155.43
12/7/42,155.425
12/8/42,155.42
12/9/42,155.415
12/10/42,155.41
12/11/42,155.405
12/12/42,155.4
12/13/42,155.395
12/14/42,155.39
12/15/42,155.385
12/16/42,155.38
12/17/42,155.375
12/18/42,155.37
12/19/42,155.365
12/20/42,155.36
12/21/42,155.355
12/22/42,155.35
12/23/42,155.345
12/24/42,155.34
12/25/42,155.335
12/26/42,155.33
12/27/42,155.325
12/28/42,155.32
12/29/42,155.315
12/30/42,155.31
12/31/42,155.305
1/1/43,155.3
1/2/43,155.295
1/3/43,155.29
1/4/43,155.285
1/5/43,155.28
1/6/43,155.275
1/7/43,155.27
1/8/43,155.265
1/9/43,155.26
1/10/43,155.255
1/11/43,155.25
1/12/43,155.245
1/13/43,155.24
1/14/43,155.235
1/15/43,155.23
1/16/43,155.225
1/17/43,155.22
1/18/43,155.215
1/19/43,155.21
1/20/43,155.205
1/21/43,155.2
1/22/43,155.195
1/23/43,155.19
1/24/43,155.185
1/25/43,155.18
1/26/43,155.175
1/27/43,155.17
1/28/43,155.165
1/29/43,155.16
1/30/43,155.155
1/31/43,155.15
2/1/43,155.145
2/2/43,155.14
2/3/43,155.135
2/4/43,155.13
2/5/43,155.125
2/6/43,155.12
2/7/43,155.115
2/8/43,155.11
2/9/43,155.105
2/10/43,155.1
2/11/43,155.095
2/12/43,155.09
2/13/43,155.085
2/14/43,155.08
2/15/43,155.075
2/16/43,155.07
2/17/43,155.065
2/18/43,155.06
2/19/43,155.055
2/20/43,155.05
2/21/43,155.045
2/22/43,155.04
2/23/43,155.035
2/24/43,155.03
2/25/43,155.025
2/26/43,155.02
2/27/43,155.015
2/28/43,155.01
3/1/43,155.005
