Date,Tres_deg_C,m_kg_per_sec
3/10/27,184.18,80
3/11/27,184.175,80
3/12/27,184.17,80
3/13/27,184.165,80
3/14/27,184.16,80
3/15/27,184.155,80
3/16/27,184.15,80
3/17/27,184.145,80
3/18/27,184.14,80
3/19/27,184.135,80
3/20/27,184.13,80
3/21/27,184.125,80
3/22/27,184.12,80
3/23/27,184.115,80
3/24/27,184.11,80
3/25/27,184.105,80
3/26/27,184.1,80
3/27/27,184.095,80
3/28/27,184.09,80
3/29/27,184.085,80
3/30/27,184.08,80
3/31/27,184.075,80
4/1/27,184.07,80
4/2/27,184.065,80
4/3/27,184.06,80
4/4/27,184.055,80
4/5/27,184.05,80
4/6/27,184.045,80
4/7/27,184.04,80
4/8/27,184.035,80
4/9/27,184.03,80
4/10/27,184.025,80
4/11/27,184.02,80
4/12/27,184.015,80
4/13/27,184.01,80
4/14/27,184.005,80
4/15/27,184,80
4/16/27,183.995,80
4/17/27,183.99,80
4/18/27,183.985,80
4/19/27,183.98,80
4/20/27,183.975,80
4/21/27,183.97,80
4/22/27,183.965,80
4/23/27,183.96,80
4/24/27,183.955,80
4/25/27,183.95,80
4/26/27,183.945,80
4/27/27,183.94,80
4/28/27,183.935,80
4/29/27,183.93,80
4/30/27,183.925,80
5/1/27,183.92,80
5/2/27,183.915,80
5/3/27,183.91,80
5/4/27,183.905,80
5/5/27,183.9,80
5/6/27,183.895,80
5/7/27,183.89,80
5/8/27,183.885,80
5/9/27,183.88,80
5/10/27,183.875,80
5/11/27,183.87,80
5/12/27,183.865,80
5/13/27,183.86,80
5/14/27,183.855,80
5/15/27,183.85,80
5/16/27,183.845,80
5/17/27,183.84,80
5/18/27,183.835,80
5/19/27,183.83,80
5/20/27,183.825,80
5/21/27,183.82,80
5/22/27,183.815,80
5/23/27,183.81,80
5/24/27,183.805,80
5/25/27,183.8,80
5/26/27,183.795,80
5/27/27,183.79,80
5/28/27,183.785,80
5/29/27,183.78,80
5/30/27,183.775,80
5/31/27,183.77,80
6/1/27,183.765,80
6/2/27,183.76,80
6/3/27,183.755,80
6/4/27,183.75,80
6/5/27,183.745,80
6/6/27,183.74,80
6/7/27,183.735,80
6/8/27,183.73,80
6/9/27,183.725,80
6/10/27,183.72,80
6/11/27,183.715,80
6/12/27,183.71,80
6/13/27,183.705,80
6/14/27,183.7,80
6/15/27,183.695,80
6/16/27,183.69,80
6/17/27,183.685,80
6/18/27,183.68,80
6/19/27,183.675,80
6/20/27,183.67,80
6/21/27,183.665,80
6/22/27,183.66,80
6/23/27,183.655,80
6/24/27,183.65,80
6/25/27,183.645,80
6/26/27,183.64,80
6/27/27,183.635,80
6/28/27,183.63,80
6/29/27,183.625,80
6/30/27,183.62,80
7/1/27,183.615,80
7/2/27,183.61,80
7/3/27,183.605,80
7/4/27,183.6,80
7/5/27,183.595,80
7/6/27,183.59,80
7/7/27,183.585,80
7/8/27,183.58,80
7/9/27,183.575,80
7/10/27,183.57,80
7/11/27,183.565,80
7/12/27,183.56,80
7/13/27,183.555,80
7/14/27,183.55,80
7/15/27,183.545,80
7/16/27,183.54,80
7/17/27,183.535,80
7/18/27,183.53,80
7/19/27,183.525,80
7/20/27,183.52,80
7/21/27,183.515,80
7/22/27,183.51,80
7/23/27,183.505,80
7/24/27,183.5,80
7/25/27,183.495,80
7/26/27,183.49,80
7/27/27,183.485,80
7/28/27,183.48,80
7/29/27,183.475,80
7/30/27,183.47,80
7/31/27,183.465,80
8/1/27,183.46,80
8/2/27,183.455,80
8/3/27,183.45,80
8/4/27,183.445,80
8/5/27,183.44,80
8/6/27,183.435,80
8/7/27,183.43,80
8/8/27,183.425,80
8/9/27,183.42,80
8/10/27,183.415,80
8/11/27,183.41,80
8/12/27,183.405,80
8/13/27,183.4,80
8/14/27,183.395,80
8/15/27,183.39,80
8/16/27,183.385,80
8/17/27,183.38,80
8/18/27,183.375,80
8/19/27,183.37,80
8/20/27,183.365,80
8/21/27,183.36,80
8/22/27,183.355,80
8/23/27,183.35,80
8/24/27,183.345,80
8/25/27,183.34,80
8/26/27,183.335,80
8/27/27,183.33,80
8/28/27,183.325,80
8/29/27,183.32,80
8/30/27,183.315,80
8/31/27,183.31,80
9/1/27,183.305,80
9/2/27,183.3,80
9/3/27,183.295,80
9/4/27,183.29,80
9/5/27,183.285,80
9/6/27,183.28,80
9/7/27,183.275,80
9/8/27,183.27,80
9/9/27,183.265,80
9/10/27,183.26,80
9/11/27,183.255,80
9/12/27,183.25,80
9/13/27,183.245,80
9/14/27,183.24,80
9/15/27,183.235,80
9/16/27,183.23,80
9/17/27,183.225,80
9/18/27,183.22,80
9/19/27,183.215,80
9/20/27,183.21,80
9/21/27,183.205,80
9/22/27,183.2,80
9/23/27,183.195,80
9/24/27,183.19,80
9/25/27,183.185,80
9/26/27,183.18,80
9/27/27,183.175,80
9/28/27,183.17,80
9/29/27,183.165,80
9/30/27,183.16,80
10/1/27,183.155,80
10/2/27,183.15,80
10/3/27,183.145,80
10/4/27,183.14,80
10/5/27,183.135,80
10/6/27,183.13,80
10/7/27,183.125,80
10/8/27,183.12,80
10/9/27,183.115,80
10/10/27,183.11,80
10/11/27,183.105,80
10/12/27,183.1,80
10/13/27,183.095,80
10/14/27,183.09,80
10/15/27,183.085,80
10/16/27,183.08,80
10/17/27,183.075,80
10/18/27,183.07,80
10/19/27,183.065,80
10/20/27,183.06,80
10/21/27,183.055,80
10/22/27,183.05,80
10/23/27,183.045,80
10/24/27,183.04,80
10/25/27,183.035,80
10/26/27,183.03,80
10/27/27,183.025,80
10/28/27,183.02,80
10/29/27,183.015,80
10/30/27,183.01,80
10/31/27,183.005,80
11/1/27,183,80
11/2/27,182.995,80
11/3/27,182.99,80
11/4/27,182.985,80
11/5/27,182.98,80
11/6/27,182.975,80
11/7/27,182.97,80
11/8/27,182.965,80
11/9/27,182.96,80
11/10/27,182.955,80
11/11/27,182.95,80
11/12/27,182.945,80
11/13/27,182.94,80
11/14/27,182.935,80
11/15/27,182.93,80
11/16/27,182.925,80
11/17/27,182.92,80
11/18/27,182.915,80
11/19/27,182.91,80
11/20/27,182.905,80
11/21/27,182.9,80
11/22/27,182.895,80
11/23/27,182.89,80
11/24/27,182.885,80
11/25/27,182.88,80
11/26/27,182.875,80
11/27/27,182.87,80
11/28/27,182.865,80
11/29/27,182.86,80
11/30/27,182.855,80
12/1/27,182.85,80
12/2/27,182.845,80
12/3/27,182.84,80
12/4/27,182.835,80
12/5/27,182.83,80
12/6/27,182.825,80
12/7/27,182.82,80
12/8/27,182.815,80
12/9/27,182.81,80
12/10/27,182.805,80
12/11/27,182.8,80
12/12/27,182.795,80
12/13/27,182.79,80
12/14/27,182.785,80
12/15/27,182.78,80
12/16/27,182.775,80
12/17/27,182.77,80
12/18/27,182.765,80
12/19/27,182.76,80
12/20/27,182.755,80
12/21/27,182.75,80
12/22/27,182.745,80
12/23/27,182.74,80
12/24/27,182.735,80
12/25/27,182.73,80
12/26/27,182.725,80
12/27/27,182.72,80
12/28/27,182.715,80
12/29/27,182.71,80
12/30/27,182.705,80
12/31/27,182.7,80
1/1/28,182.695,80
1/2/28,182.69,80
1/3/28,182.685,80
1/4/28,182.68,80
1/5/28,182.675,80
1/6/28,182.67,80
1/7/28,182.665,80
1/8/28,182.66,80
1/9/28,182.655,80
1/10/28,182.65,80
1/11/28,182.645,80
1/12/28,182.64,80
1/13/28,182.635,80
1/14/28,182.63,80
1/15/28,182.625,80
1/16/28,182.62,80
1/17/28,182.615,80
1/18/28,182.61,80
1/19/28,182.605,80
1/20/28,182.6,80
1/21/28,182.595,80
1/22/28,182.59,80
1/23/28,182.585,80
1/24/28,182.58,80
1/25/28,182.575,80
1/26/28,182.57,80
1/27/28,182.565,80
1/28/28,182.56,80
1/29/28,182.555,80
1/30/28,182.55,80
1/31/28,182.545,80
2/1/28,182.54,80
2/2/28,182.535,80
2/3/28,182.53,80
2/4/28,182.525,80
2/5/28,182.52,80
2/6/28,182.515,80
2/7/28,182.51,80
2/8/28,182.505,80
2/9/28,182.5,80
2/10/28,182.495,80
2/11/28,182.49,80
2/12/28,182.485,80
2/13/28,182.48,80
2/14/28,182.475,80
2/15/28,182.47,80
2/16/28,182.465,80
2/17/28,182.46,80
2/18/28,182.455,80
2/19/28,182.45,80
2/20/28,182.445,80
2/21/28,182.44,80
2/22/28,182.435,80
2/23/28,182.43,80
2/24/28,182.425,80
2/25/28,182.42,80
2/26/28,182.415,80
2/27/28,182.41,80
2/28/28,182.405,80
2/29/28,182.4,80
3/1/28,182.395,80
3/2/28,182.39,80
3/3/28,182.385,80
3/4/28,182.38,80
3/5/28,182.375,80
3/6/28,182.37,80
3/7/28,182.365,80
3/8/28,182.36,80
3/9/28,182.355,80
3/10/28,182.35,80
3/11/28,182.345,80
3/12/28,182.34,80
3/13/28,182.335,80
3/14/28,182.33,80
3/15/28,182.325,80
3/16/28,182.32,80
3/17/28,182.315,80
3/18/28,182.31,80
3/19/28,182.305,80
3/20/28,182.3,80
3/21/28,182.295,80
3/22/28,182.29,80
3/23/28,182.285,80
3/24/28,182.28,80
3/25/28,182.275,80
3/26/28,182.27,80
3/27/28,182.265,80
3/28/28,182.26,80
3/29/28,182.255,80
3/30/28,182.25,80
3/31/28,182.245,80
4/1/28,182.24,80
4/2/28,182.235,80
4/3/28,182.23,80
4/4/28,182.225,80
4/5/28,182.22,80
4/6/28,182.215,80
4/7/28,182.21,80
4/8/28,182.205,80
4/9/28,182.2,80
4/10/28,182.195,80
4/11/28,182.19,80
4/12/28,182.185,80
4/13/28,182.18,80
4/14/28,182.175,80
4/15/28,182.17,80
4/16/28,182.165,80
4/17/28,182.16,80
4/18/28,182.155,80
4/19/28,182.15,80
4/20/28,182.145,80
4/21/28,182.14,80
4/22/28,182.135,80
4/23/28,182.13,80
4/24/28,182.125,80
4/25/28,182.12,80
4/26/28,182.115,80
4/27/28,182.11,80
4/28/28,182.105,80
4/29/28,182.1,80
4/30/28,182.095,80
5/1/28,182.09,80
5/2/28,182.085,80
5/3/28,182.08,80
5/4/28,182.075,80
5/5/28,182.07,80
5/6/28,182.065,80
5/7/28,182.06,80
5/8/28,182.055,80
5/9/28,182.05,80
5/10/28,182.045,80
5/11/28,182.04,80
5/12/28,182.035,80
5/13/28,182.03,80
5/14/28,182.025,80
5/15/28,182.02,80
5/16/28,182.015,80
5/17/28,182.01,80
5/18/28,182.005,80
5/19/28,182,80
5/20/28,181.995,80
5/21/28,181.99,80
5/22/28,181.985,80
5/23/28,181.98,80
5/24/28,181.975,80
5/25/28,181.97,80
5/26/28,181.965,80
5/27/28,181.96,80
5/28/28,181.955,80
5/29/28,181.95,80
5/30/28,181.945,80
5/31/28,181.94,80
6/1/28,181.935,80
6/2/28,181.93,80
6/3/28,181.925,80
6/4/28,181.92,80
6/5/28,181.915,80
6/6/28,181.91,80
6/7/28,181.905,80
6/8/28,181.9,80
6/9/28,181.895,80
6/10/28,181.89,80
6/11/28,181.885,80
6/12/28,181.88,80
6/13/28,181.875,80
6/14/28,181.87,80
6/15/28,181.865,80
6/16/28,181.86,80
6/17/28,181.855,80
6/18/28,181.85,80
6/19/28,181.845,80
6/20/28,181.84,80
6/21/28,181.835,80
6/22/28,181.83,80
6/23/28,181.825,80
6/24/28,181.82,80
6/25/28,181.815,80
6/26/28,181.81,80
6/27/28,181.805,80
6/28/28,181.8,80
6/29/28,181.795,80
6/30/28,181.79,80
7/1/28,181.785,80
7/2/28,181.78,80
7/3/28,181.775,80
7/4/28,181.77,80
7/5/28,181.765,80
7/6/28,181.76,80
7/7/28,181.755,80
7/8/28,181.75,80
7/9/28,181.745,80
7/10/28,181.74,80
7/11/28,181.735,80
7/12/28,181.73,80
7/13/28,181.725,80
7/14/28,181.72,80
7/15/28,181.715,80
7/16/28,181.71,80
7/17/28,181.705,80
7/18/28,181.7,80
7/19/28,181.695,80
7/20/28,181.69,80
7/21/28,181.685,80
7/22/28,181.68,80
7/23/28,181.675,80
7/24/28,181.67,80
7/25/28,181.665,80
7/26/28,181.66,80
7/27/28,181.655,80
7/28/28,181.65,80
7/29/28,181.645,80
7/30/28,181.64,80
7/31/28,181.635,80
8/1/28,181.63,80
8/2/28,181.625,80
8/3/28,181.62,80
8/4/28,181.615,80
8/5/28,181.61,80
8/6/28,181.605,80
8/7/28,181.6,80
8/8/28,181.595,80
8/9/28,181.59,80
8/10/28,181.585,80
8/11/28,181.58,80
8/12/28,181.575,80
8/13/28,181.57,80
8/14/28,181.565,80
8/15/28,181.56,80
8/16/28,181.555,80
8/17/28,181.55,80
8/18/28,181.545,80
8/19/28,181.54,80
8/20/28,181.535,80
8/21/28,181.53,80
8/22/28,181.525,80
8/23/28,181.52,80
8/24/28,181.515,80
8/25/28,181.51,80
8/26/28,181.505,80
8/27/28,181.5,80
8/28/28,181.495,80
8/29/28,181.49,80
8/30/28,181.485,80
8/31/28,181.48,80
9/1/28,181.475,80
9/2/28,181.47,80
9/3/28,181.465,80
9/4/28,181.46,80
9/5/28,181.455,80
9/6/28,181.45,80
9/7/28,181.445,80
9/8/28,181.44,80
9/9/28,181.435,80
9/10/28,181.43,80
9/11/28,181.425,80
9/12/28,181.42,80
9/13/28,181.415,80
9/14/28,181.41,80
9/15/28,181.405,80
9/16/28,181.4,80
9/17/28,181.395,80
9/18/28,181.39,80
9/19/28,181.385,80
9/20/28,181.38,80
9/21/28,181.375,80
9/22/28,181.37,80
9/23/28,181.365,80
9/24/28,181.36,80
9/25/28,181.355,80
9/26/28,181.35,80
9/27/28,181.345,80
9/28/28,181.34,80
9/29/28,181.335,80
9/30/28,181.33,80
10/1/28,181.325,80
10/2/28,181.32,80
10/3/28,181.315,80
10/4/28,181.31,80
10/5/28,181.305,80
10/6/28,181.3,80
10/7/28,181.295,80
10/8/28,181.29,80
10/9/28,181.285,80
10/10/28,181.28,80
10/11/28,181.275,80
10/12/28,181.27,80
10/13/28,181.265,80
10/14/28,181.26,80
10/15/28,181.255,80
10/16/28,181.25,80
10/17/28,181.245,80
10/18/28,181.24,80
10/19/28,181.235,80
10/20/28,181.23,80
10/21/28,181.225,80
10/22/28,181.22,80
10/23/28,181.215,80
10/24/28,181.21,80
10/25/28,181.205,80
10/26/28,181.2,80
10/27/28,181.195,80
10/28/28,181.19,80
10/29/28,181.185,80
10/30/28,181.18,80
10/31/28,181.175,80
11/1/28,181.17,80
11/2/28,181.165,80
11/3/28,181.16,80
11/4/28,181.155,80
11/5/28,181.15,80
11/6/28,181.145,80
11/7/28,181.14,80
11/8/28,181.135,80
11/9/28,181.13,80
11/10/28,181.125,80
11/11/28,181.12,80
11/12/28,181.115,80
11/13/28,181.11,80
11/14/28,181.105,80
11/15/28,181.1,80
11/16/28,181.095,80
11/17/28,181.09,80
11/18/28,181.085,80
11/19/28,181.08,80
11/20/28,181.075,80
11/21/28,181.07,80
11/22/28,181.065,80
11/23/28,181.06,80
11/24/28,181.055,80
11/25/28,181.05,80
11/26/28,181.045,80
11/27/28,181.04,80
11/28/28,181.035,80
11/29/28,181.03,80
11/30/28,181.025,80
12/1/28,181.02,80
12/2/28,181.015,80
12/3/28,181.01,80
12/4/28,181.005,80
12/5/28,181,80
12/6/28,180.995,80
12/7/28,180.99,80
12/8/28,180.985,80
12/9/28,180.98,80
12/10/28,180.975,80
12/11/28,180.97,80
12/12/28,180.965,80
12/13/28,180.96,80
12/14/28,180.955,80
12/15/28,180.95,80
12/16/28,180.945,80
12/17/28,180.94,80
12/18/28,180.935,80
12/19/28,180.93,80
12/20/28,180.925,80
12/21/28,180.92,80
12/22/28,180.915,80
12/23/28,180.91,80
12/24/28,180.905,80
12/25/28,180.9,80
12/26/28,180.895,80
12/27/28,180.89,80
12/28/28,180.885,80
12/29/28,180.88,80
12/30/28,180.875,80
12/31/28,180.87,80
1/1/29,180.865,80
1/2/29,180.86,80
1/3/29,180.855,80
1/4/29,180.85,80
1/5/29,180.845,80
1/6/29,180.84,80
1/7/29,180.835,80
1/8/29,180.83,80
1/9/29,180.825,80
1/10/29,180.82,80
1/11/29,180.815,80
1/12/29,180.81,80
1/13/29,180.805,80
1/14/29,180.8,80
1/15/29,180.795,80
1/16/29,180.79,80
1/17/29,180.785,80
1/18/29,180.78,80
1/19/29,180.775,80
1/20/29,180.77,80
1/21/29,180.765,80
1/22/29,180.76,80
1/23/29,180.755,80
1/24/29,180.75,80
1/25/29,180.745,80
1/26/29,180.74,80
1/27/29,180.735,80
1/28/29,180.73,80
1/29/29,180.725,80
1/30/29,180.72,80
1/31/29,180.715,80
2/1/29,180.71,80
2/2/29,180.705,80
2/3/29,180.7,80
2/4/29,180.695,80
2/5/29,180.69,80
2/6/29,180.685,80
2/7/29,180.68,80
2/8/29,180.675,80
2/9/29,180.67,80
2/10/29,180.665,80
2/11/29,180.66,80
2/12/29,180.655,80
2/13/29,180.65,80
2/14/29,180.645,80
2/15/29,180.64,80
2/16/29,180.635,80
2/17/29,180.63,80
2/18/29,180.625,80
2/19/29,180.62,80
2/20/29,180.615,80
2/21/29,180.61,80
2/22/29,180.605,80
2/23/29,180.6,80
2/24/29,180.595,80
2/25/29,180.59,80
2/26/29,180.585,80
2/27/29,180.58,80
2/28/29,180.575,80
3/1/29,180.57,80
3/2/29,180.565,80
3/3/29,180.56,80
3/4/29,180.555,80
3/5/29,180.55,80
3/6/29,180.545,80
3/7/29,180.54,80
3/8/29,180.535,80
3/9/29,180.53,80
3/10/29,180.525,80
3/11/29,180.52,80
3/12/29,180.515,80
3/13/29,180.51,80
3/14/29,180.505,80
3/15/29,180.5,80
3/16/29,180.495,80
3/17/29,180.49,80
3/18/29,180.485,80
3/19/29,180.48,80
3/20/29,180.475,80
3/21/29,180.47,80
3/22/29,180.465,80
3/23/29,180.46,80
3/24/29,180.455,80
3/25/29,180.45,80
3/26/29,180.445,80
3/27/29,180.44,80
3/28/29,180.435,80
3/29/29,180.43,80
3/30/29,180.425,80
3/31/29,180.42,80
4/1/29,180.415,80
4/2/29,180.41,80
4/3/29,180.405,80
4/4/29,180.4,80
4/5/29,180.395,80
4/6/29,180.39,80
4/7/29,180.385,80
4/8/29,180.38,80
4/9/29,180.375,80
4/10/29,180.37,80
4/11/29,180.365,80
4/12/29,180.36,80
4/13/29,180.355,80
4/14/29,180.35,80
4/15/29,180.345,80
4/16/29,180.34,80
4/17/29,180.335,80
4/18/29,180.33,80
4/19/29,180.325,80
4/20/29,180.32,80
4/21/29,180.315,80
4/22/29,180.31,80
4/23/29,180.305,80
4/24/29,180.3,80
4/25/29,180.295,80
4/26/29,180.29,80
4/27/29,180.285,80
4/28/29,180.28,80
4/29/29,180.275,80
4/30/29,180.27,80
5/1/29,180.265,80
5/2/29,180.26,80
5/3/29,180.255,80
5/4/29,180.25,80
5/5/29,180.245,80
5/6/29,180.24,80
5/7/29,180.235,80
5/8/29,180.23,80
5/9/29,180.225,80
5/10/29,180.22,80
5/11/29,180.215,80
5/12/29,180.21,80
5/13/29,180.205,80
5/14/29,180.2,80
5/15/29,180.195,80
5/16/29,180.19,80
5/17/29,180.185,80
5/18/29,180.18,80
5/19/29,180.175,80
5/20/29,180.17,80
5/21/29,180.165,80
5/22/29,180.16,80
5/23/29,180.155,80
5/24/29,180.15,80
5/25/29,180.145,80
5/26/29,180.14,80
5/27/29,180.135,80
5/28/29,180.13,80
5/29/29,180.125,80
5/30/29,180.12,80
5/31/29,180.115,80
6/1/29,180.11,80
6/2/29,180.105,80
6/3/29,180.1,80
6/4/29,180.095,80
6/5/29,180.09,80
6/6/29,180.085,80
6/7/29,180.08,80
6/8/29,180.075,80
6/9/29,180.07,80
6/10/29,180.065,80
6/11/29,180.06,80
6/12/29,180.055,80
6/13/29,180.05,80
6/14/29,180.045,80
6/15/29,180.04,80
6/16/29,180.035,80
6/17/29,180.03,80
6/18/29,180.025,80
6/19/29,180.02,80
6/20/29,180.015,80
6/21/29,180.01,80
6/22/29,180.005,80
6/23/29,180,80
6/24/29,179.995,80
6/25/29,179.99,80
6/26/29,179.985,80
6/27/29,179.98,80
6/28/29,179.975,80
6/29/29,179.97,80
6/30/29,179.965,80
7/1/29,179.96,80
7/2/29,179.955,80
7/3/29,179.95,80
7/4/29,179.945,80
7/5/29,179.94,80
7/6/29,179.935,80
7/7/29,179.93,80
7/8/29,179.925,80
7/9/29,179.92,80
7/10/29,179.915,80
7/11/29,179.91,80
7/12/29,179.905,80
7/13/29,179.9,80
7/14/29,179.895,80
7/15/29,179.89,80
7/16/29,179.885,80
7/17/29,179.88,80
7/18/29,179.875,80
7/19/29,179.87,80
7/20/29,179.865,80
7/21/29,179.86,80
7/22/29,179.855,80
7/23/29,179.85,80
7/24/29,179.845,80
7/25/29,179.84,80
7/26/29,179.835,80
7/27/29,179.83,80
7/28/29,179.825,80
7/29/29,179.82,80
7/30/29,179.815,80
7/31/29,179.81,80
8/1/29,179.805,80
8/2/29,179.8,80
8/3/29,179.795,80
8/4/29,179.79,80
8/5/29,179.785,80
8/6/29,179.78,80
8/7/29,179.775,80
8/8/29,179.77,80
8/9/29,179.765,80
8/10/29,179.76,80
8/11/29,179.755,80
8/12/29,179.75,80
8/13/29,179.745,80
8/14/29,179.74,80
8/15/29,179.735,80
8/16/29,179.73,80
8/17/29,179.725,80
8/18/29,179.72,80
8/19/29,179.715,80
8/20/29,179.71,80
8/21/29,179.705,80
8/22/29,179.7,80
8/23/29,179.695,80
8/24/29,179.69,80
8/25/29,179.685,80
8/26/29,179.68,80
8/27/29,179.675,80
8/28/29,179.67,80
8/29/29,179.665,80
8/30/29,179.66,80
8/31/29,179.655,80
9/1/29,179.65,80
9/2/29,179.645,80
9/3/29,179.64,80
9/4/29,179.635,80
9/5/29,179.63,80
9/6/29,179.625,80
9/7/29,179.62,80
9/8/29,179.615,80
9/9/29,179.61,80
9/10/29,179.605,80
9/11/29,179.6,80
9/12/29,179.595,80
9/13/29,179.59,80
9/14/29,179.585,80
9/15/29,179.58,80
9/16/29,179.575,80
9/17/29,179.57,80
9/18/29,179.565,80
9/19/29,179.56,80
9/20/29,179.555,80
9/21/29,179.55,80
9/22/29,179.545,80
9/23/29,179.54,80
9/24/29,179.535,80
9/25/29,179.53,80
9/26/29,179.525,80
9/27/29,179.52,80
9/28/29,179.515,80
9/29/29,179.51,80
9/30/29,179.505,80
10/1/29,179.5,80
10/2/29,179.495,80
10/3/29,179.49,80
10/4/29,179.485,80
10/5/29,179.48,80
10/6/29,179.475,80
10/7/29,179.47,80
10/8/29,179.465,80
10/9/29,179.46,80
10/10/29,179.455,80
10/11/29,179.45,80
10/12/29,179.445,80
10/13/29,179.44,80
10/14/29,179.435,80
10/15/29,179.43,80
10/16/29,179.425,80
10/17/29,179.42,80
10/18/29,179.415,80
10/19/29,179.41,80
10/20/29,179.405,80
10/21/29,179.4,80
10/22/29,179.395,80
10/23/29,179.39,80
10/24/29,179.385,80
10/25/29,179.38,80
10/26/29,179.375,80
10/27/29,179.37,80
10/28/29,179.365,80
10/29/29,179.36,80
10/30/29,179.355,80
10/31/29,179.35,80
11/1/29,179.345,80
11/2/29,179.34,80
11/3/29,179.335,80
11/4/29,179.33,80
11/5/29,179.325,80
11/6/29,179.32,80
11/7/29,179.315,80
11/8/29,179.31,80
11/9/29,179.305,80
11/10/29,179.3,80
11/11/29,179.295,80
11/12/29,179.29,80
11/13/29,179.285,80
11/14/29,179.28,80
11/15/29,179.275,80
11/16/29,179.27,80
11/17/29,179.265,80
11/18/29,179.26,80
11/19/29,179.255,80
11/20/29,179.25,80
11/21/29,179.245,80
11/22/29,179.24,80
11/23/29,179.235,80
11/24/29,179.23,80
11/25/29,179.225,80
11/26/29,179.22,80
11/27/29,179.215,80
11/28/29,179.21,80
11/29/29,179.205,80
11/30/29,179.2,80
12/1/29,179.195,80
12/2/29,179.19,80
12/3/29,179.185,80
12/4/29,179.18,80
12/5/29,179.175,80
12/6/29,179.17,80
12/7/29,179.165,80
12/8/29,179.16,80
12/9/29,179.155,80
12/10/29,179.15,80
12/11/29,179.145,80
12/12/29,179.14,80
12/13/29,179.135,80
12/14/29,179.13,80
12/15/29,179.125,80
12/16/29,179.12,80
12/17/29,179.115,80
12/18/29,179.11,80
12/19/29,179.105,80
12/20/29,179.1,80
12/21/29,179.095,80
12/22/29,179.09,80
12/23/29,179.085,80
12/24/29,179.08,80
12/25/29,179.075,80
12/26/29,179.07,80
12/27/29,179.065,80
12/28/29,179.06,80
12/29/29,179.055,80
12/30/29,179.05,80
12/31/29,179.045,80
1/1/30,179.04,80
1/2/30,179.035,80
1/3/30,179.03,80
1/4/30,179.025,80
1/5/30,179.02,80
1/6/30,179.015,80
1/7/30,179.01,80
1/8/30,179.005,80
1/9/30,179,80
1/10/30,178.995,80
1/11/30,178.99,80
1/12/30,178.985,80
1/13/30,178.98,80
1/14/30,178.975,80
1/15/30,178.97,80
1/16/30,178.965,80
1/17/30,178.96,80
1/18/30,178.955,80
1/19/30,178.95,80
1/20/30,178.945,80
1/21/30,178.94,80
1/22/30,178.935,80
1/23/30,178.93,80
1/24/30,178.925,80
1/25/30,178.92,80
1/26/30,178.915,80
1/27/30,178.91,80
1/28/30,178.905,80
1/29/30,178.9,80
1/30/30,178.895,80
1/31/30,178.89,80
2/1/30,178.885,80
2/2/30,178.88,80
2/3/30,178.875,80
2/4/30,178.87,80
2/5/30,178.865,80
2/6/30,178.86,80
2/7/30,178.855,80
2/8/30,178.85,80
2/9/30,178.845,80
2/10/30,178.84,80
2/11/30,178.835,80
2/12/30,178.83,80
2/13/30,178.825,80
2/14/30,178.82,80
2/15/30,178.815,80
2/16/30,178.81,80
2/17/30,178.805,80
2/18/30,178.8,80
2/19/30,178.795,80
2/20/30,178.79,80
2/21/30,178.785,80
2/22/30,178.78,80
2/23/30,178.775,80
2/24/30,178.77,80
2/25/30,178.765,80
2/26/30,178.76,80
2/27/30,178.755,80
2/28/30,178.75,80
3/1/30,178.745,80
3/2/30,178.74,80
3/3/30,178.735,80
3/4/30,178.73,80
3/5/30,178.725,80
3/6/30,178.72,80
3/7/30,178.715,80
3/8/30,178.71,80
3/9/30,178.705,80
3/10/30,178.7,80
3/11/30,178.695,80
3/12/30,178.69,80
3/13/30,178.685,80
3/14/30,178.68,80
3/15/30,178.675,80
3/16/30,178.67,80
3/17/30,178.665,80
3/18/30,178.66,80
3/19/30,178.655,80
3/20/30,178.65,80
3/21/30,178.645,80
3/22/30,178.64,80
3/23/30,178.635,80
3/24/30,178.63,80
3/25/30,178.625,80
3/26/30,178.62,80
3/27/30,178.615,80
3/28/30,178.61,80
3/29/30,178.605,80
3/30/30,178.6,80
3/31/30,178.595,80
4/1/30,178.59,80
4/2/30,178.585,80
4/3/30,178.58,80
4/4/30,178.575,80
4/5/30,178.57,80
4/6/30,178.565,80
4/7/30,178.56,80
4/8/30,178.555,80
4/9/30,178.55,80
4/10/30,178.545,80
4/11/30,178.54,80
4/12/30,178.535,80
4/13/30,178.53,80
4/14/30,178.525,80
4/15/30,178.52,80
4/16/30,178.515,80
4/17/30,178.51,80
4/18/30,178.505,80
4/19/30,178.5,80
4/20/30,178.495,80
4/21/30,178.49,80
4/22/30,178.485,80
4/23/30,178.48,80
4/24/30,178.475,80
4/25/30,178.47,80
4/26/30,178.465,80
4/27/30,178.46,80
4/28/30,178.455,80
4/29/30,178.45,80
4/30/30,178.445,80
5/1/30,178.44,80
5/2/30,178.435,80
5/3/30,178.43,80
5/4/30,178.425,80
5/5/30,178.42,80
5/6/30,178.415,80
5/7/30,178.41,80
5/8/30,178.405,80
5/9/30,178.4,80
